-1.296875,-0.609375,-0.28125,-0.4375,0.453125,0.0625,downstairs
-0.5,-1.34375,0.0,-0.9375,-0.296875,0.15625,jogging
-0.09375,-1.65625,-0.15625,-1.578125,0.21875,0.28125,upstairs
-0.296875,-1.03125,0.140625,-0.421875,-0.15625,-0.1875,upstairs
-0.90625,0.796875,-0.15625,-2.71875,-1.140625,1.375,jogging
-1.9375,1.3125,-0.375,-0.921875,0.03125,-0.140625,jogging
-2.109375,1.40625,-0.515625,0.046875,1.4375,0.515625,jogging
-0.296875,-1.640625,-0.15625,-1.25,0.3125,-0.171875,downstairs
-2.3125,0.984375,-0.375,-0.4375,0.03125,0.078125,jogging
-0.453125,0.90625,0.296875,0.15625,0.328125,0.640625,jogging
-0.453125,-1.5625,0.046875,-0.140625,-1.484375,0.734375,downstairs
-0.328125,-0.8125,0.1875,-0.09375,0.140625,-0.09375,upstairs
-3.0,0.5,-0.953125,-0.1875,-0.265625,-0.03125,jogging
-0.140625,-1.46875,-0.0625,-1.6875,-0.203125,0.015625,upstairs
0.34375,-0.96875,-0.65625,-0.765625,-0.171875,-0.125,downstairs
-1.703125,1.484375,-0.375,-0.828125,-1.015625,0.015625,jogging
0.046875,-0.671875,0.046875,-0.234375,0.09375,-0.125,upstairs
-1.078125,1.125,-0.3125,-1.234375,-1.421875,0.671875,jogging
-0.765625,-0.78125,0.5,-0.828125,-0.484375,0.3125,jogging
-1.015625,-0.65625,0.140625,-1.4375,-0.265625,-0.375,jogging
-0.796875,-1.203125,0.265625,-1.140625,-0.390625,-0.078125,upstairs
-0.3125,-0.984375,0.0625,-0.046875,-0.21875,-0.515625,upstairs
-0.484375,-1.015625,0.21875,-0.546875,0.203125,-0.25,upstairs
-0.203125,-1.25,-0.015625,-1.109375,0.25,0.0625,upstairs
-1.65625,1.015625,0.1875,0.140625,1.03125,0.59375,jogging
-1.078125,0.0,-0.234375,-0.359375,-0.96875,-0.25,jogging
-1.015625,0.765625,-0.328125,0.296875,0.078125,-0.484375,jogging
-0.109375,-0.765625,0.109375,-1.140625,-0.375,-0.0625,upstairs
-2.1875,1.171875,-0.265625,-0.375,-0.25,0.09375,jogging
-1.046875,0.34375,-0.203125,-0.390625,-0.671875,-0.265625,jogging
-0.265625,0.828125,-0.015625,-0.5,0.359375,0.875,jogging
-1.609375,1.28125,0.0625,0.4375,0.78125,0.46875,jogging
-1.5,1.234375,0.109375,-1.03125,-0.9375,-0.109375,jogging
-0.53125,-0.96875,0.5625,-0.703125,0.390625,-0.15625,downstairs
-0.234375,0.703125,-0.109375,-2.125,-0.90625,1.125,jogging
-0.203125,-0.59375,0.15625,-0.96875,-0.21875,0.140625,upstairs
-0.265625,-1.1875,0.015625,-1.328125,0.265625,-0.03125,upstairs
-0.34375,-1.484375,-0.25,-1.3125,-0.03125,1.640625,downstairs
-0.546875,-0.9375,0.234375,-1.03125,0.65625,0.53125,jogging
-2.53125,0.734375,0.203125,-0.171875,-0.15625,0.03125,jogging
-0.109375,-1.328125,-0.046875,-1.234375,-0.484375,-0.140625,upstairs
-0.421875,-1.40625,0.3125,-1.65625,0.515625,0.234375,upstairs
-0.65625,0.859375,0.125,-0.796875,-0.171875,-1.0625,jogging
-0.234375,-1.203125,-0.234375,-1.515625,-1.53125,-0.6875,downstairs
-0.53125,0.875,-0.09375,-0.3125,-0.6875,0.140625,jogging
-0.390625,-1.390625,0.046875,0.375,-0.625,-1.0,upstairs
-0.453125,-1.578125,-0.046875,-0.984375,0.09375,-0.5625,downstairs
-0.265625,-1.34375,0.203125,-0.34375,-0.65625,-1.5625,upstairs
0.71875,-0.625,-0.390625,-0.6875,-0.25,-0.453125,downstairs
-0.640625,-2.203125,-0.3125,-1.890625,0.75,-0.109375,downstairs
-0.875,1.1875,-0.5,-1.203125,-1.421875,0.59375,jogging
-0.65625,-1.078125,0.265625,-1.90625,0.046875,0.140625,jogging
-0.203125,-1.3125,0.078125,-0.921875,-0.453125,-0.0625,upstairs
-1.34375,0.4375,-0.203125,-1.046875,-0.625,-0.34375,jogging
-0.453125,-0.875,-0.109375,-0.359375,-0.46875,-0.375,jogging
-0.46875,-1.0625,0.28125,-3.015625,-0.984375,-1.65625,downstairs
-0.140625,-1.671875,-0.046875,-1.640625,-0.65625,0.109375,upstairs
-0.265625,-0.796875,0.0625,-0.25,-0.25,-0.328125,upstairs
-2.171875,-0.40625,0.328125,-1.0,-0.515625,-0.359375,jogging
-0.5625,-1.296875,0.09375,-2.375,0.59375,0.296875,downstairs
0.015625,-1.28125,-0.015625,-1.15625,-0.546875,-0.28125,upstairs
-1.90625,0.5625,-0.40625,-0.953125,-0.609375,-0.4375,jogging
-0.6875,-0.75,0.21875,-1.890625,0.28125,-0.234375,jogging
-0.078125,-1.25,0.046875,-0.875,-0.84375,-0.3125,upstairs
-0.140625,0.8125,0.078125,-1.28125,-0.703125,0.4375,jogging
0.0,1.234375,0.171875,-0.625,-1.125,-0.0625,jogging
-0.40625,-1.015625,0.265625,-3.640625,-0.6875,-0.15625,jogging
-0.21875,-0.8125,-0.078125,-0.640625,-0.1875,0.015625,upstairs
-0.46875,-1.15625,-0.015625,-1.28125,-1.34375,-0.921875,downstairs
-2.015625,1.28125,-0.390625,-1.03125,-0.71875,-0.140625,jogging
-1.21875,1.0,0.0,0.40625,0.390625,-0.5625,jogging
-1.109375,1.65625,0.09375,-1.03125,-0.828125,0.3125,jogging
-0.375,-0.84375,0.109375,-0.3125,-0.03125,-0.234375,upstairs
-0.0625,-0.796875,-0.15625,-0.84375,-0.390625,-0.09375,downstairs
-1.515625,0.5625,0.296875,-0.859375,-1.0,-0.046875,jogging
-0.171875,-1.171875,-0.171875,-1.078125,0.234375,-0.03125,downstairs
-0.75,-1.3125,-0.0625,-1.875,-0.015625,0.25,jogging
-1.5,0.875,-0.375,-0.59375,-0.109375,-0.765625,jogging
0.125,0.5625,-0.078125,-0.015625,0.421875,1.078125,jogging
-1.953125,0.75,-0.3125,-1.03125,-0.015625,0.109375,jogging
-0.375,-1.09375,0.203125,-0.484375,-0.109375,-0.53125,upstairs
-0.078125,-0.84375,0.203125,-0.859375,-0.234375,-0.3125,upstairs
-1.0,-0.5625,0.34375,-2.296875,-0.328125,-0.1875,jogging
-3.15625,0.21875,-0.328125,-0.15625,0.3125,0.21875,jogging
-0.109375,-0.71875,0.03125,-0.78125,-0.078125,-0.28125,downstairs
-2.015625,1.1875,0.234375,0.734375,1.0625,0.859375,jogging
-0.234375,0.625,-0.015625,-0.203125,0.125,0.28125,jogging
-0.53125,-1.015625,0.3125,-2.421875,0.09375,-0.25,jogging
-1.640625,0.546875,0.5,-0.546875,-0.25,0.140625,jogging
-0.109375,-1.09375,0.3125,-0.9375,1.09375,0.5625,upstairs
-0.140625,-1.109375,0.0,-0.765625,-0.6875,-0.078125,upstairs
-0.265625,-0.796875,-0.140625,-0.875,-0.140625,0.25,downstairs
-0.265625,-0.890625,0.125,-0.265625,0.0,-0.1875,upstairs
-2.125,0.234375,0.109375,-0.8125,-0.34375,-0.078125,jogging
-0.4375,-0.828125,0.34375,-0.1875,0.0,-0.296875,upstairs
-0.5625,-1.46875,0.328125,-0.96875,0.015625,-0.234375,upstairs
-0.71875,0.4375,-0.4375,0.015625,-0.0625,0.5625,jogging
-0.171875,-0.859375,0.203125,-0.859375,-0.03125,0.015625,downstairs
-0.5625,-1.203125,0.6875,-0.765625,-0.296875,-0.390625,downstairs
-1.0625,-0.703125,0.71875,-1.984375,0.234375,0.109375,downstairs
-2.046875,1.109375,-0.0625,0.09375,0.546875,0.546875,jogging
-0.265625,-0.765625,0.03125,-0.875,0.078125,-0.15625,upstairs
-0.1875,-1.1875,0.25,-1.234375,0.0,-0.171875,downstairs
-1.75,1.515625,-1.09375,-0.859375,0.53125,0.1875,jogging
-0.203125,-1.109375,-0.265625,-0.796875,-0.140625,-0.0625,downstairs
-2.40625,1.046875,-0.53125,-1.40625,-0.1875,0.0,jogging
-0.328125,-0.890625,0.21875,-0.25,0.09375,0.0,upstairs
-0.140625,-0.875,0.203125,-1.234375,-0.46875,-0.546875,upstairs
-0.5,1.046875,-0.296875,-1.9375,-1.046875,0.59375,jogging
-0.0625,-1.0625,0.0,-1.53125,-0.40625,0.03125,downstairs
-1.65625,1.0,0.265625,0.25,0.34375,0.328125,jogging
-0.375,-1.03125,0.1875,-0.4375,-0.828125,-1.015625,upstairs
-0.0625,-1.015625,-0.015625,-1.21875,-0.625,0.140625,upstairs
-0.203125,-1.25,0.015625,-1.796875,-0.046875,-0.546875,upstairs
-0.171875,-0.84375,0.1875,-0.203125,-0.078125,-0.09375,upstairs
-1.890625,1.0625,-1.0,-0.484375,-0.453125,-0.046875,jogging
-0.078125,-1.140625,0.21875,-1.375,-0.125,-0.140625,upstairs
-0.140625,-0.75,-0.09375,-0.859375,-0.046875,-0.28125,downstairs
-0.640625,1.0,-0.0625,-6.703125,-1.671875,1.390625,jogging
-0.984375,0.0625,0.0625,-1.3125,-0.140625,-0.421875,jogging
-0.09375,-0.9375,0.078125,-0.90625,-0.40625,-0.421875,downstairs
-0.4375,-1.328125,0.15625,-0.546875,0.375,-0.125,upstairs
-0.28125,-1.4375,-0.375,-1.140625,0.28125,-0.078125,upstairs
-0.34375,-0.96875,0.015625,-1.15625,-0.109375,-0.796875,downstairs
-0.375,1.078125,-0.25,-1.21875,-1.15625,0.6875,jogging
-0.3125,-1.1875,0.0625,-0.796875,-0.53125,-0.0625,upstairs
-1.015625,0.3125,0.203125,-0.765625,-0.421875,-0.640625,jogging
-2.53125,1.4375,0.078125,-1.015625,-0.109375,-0.015625,jogging
-0.375,-1.125,0.125,-1.6875,0.765625,0.0,upstairs
-0.625,-0.78125,0.296875,-0.5,-0.203125,-0.03125,jogging
-1.453125,0.5625,-0.015625,-0.65625,-0.71875,-0.296875,jogging
-0.265625,-1.3125,-0.078125,-1.328125,-0.171875,-0.109375,upstairs
-1.140625,-0.15625,-0.09375,-0.453125,-0.78125,-0.34375,jogging
-0.21875,-1.109375,-0.203125,-1.3125,-0.5625,-0.0625,downstairs
-0.34375,-1.046875,0.140625,-0.515625,-0.015625,-0.140625,upstairs
-1.75,0.984375,0.46875,0.703125,0.75,0.578125,jogging
-0.53125,0.0625,0.359375,-0.25,-1.0,-0.21875,jogging
-0.171875,-1.375,0.015625,-1.484375,-0.34375,0.265625,upstairs
-2.09375,0.859375,-0.234375,-1.203125,-0.359375,-0.171875,jogging
-0.109375,-0.34375,0.125,-1.171875,-0.5,-0.09375,downstairs
0.109375,-1.453125,-0.203125,-1.5625,-0.203125,-0.28125,upstairs
-0.90625,0.703125,-0.078125,0.5,0.015625,-0.453125,jogging
-0.671875,-1.1875,0.28125,-0.859375,0.0625,-0.59375,downstairs
0.15625,-0.640625,0.03125,-0.453125,0.125,0.078125,downstairs
-1.875,1.59375,-0.875,-1.28125,0.03125,0.171875,jogging
-0.71875,-1.015625,0.21875,-1.515625,0.203125,-0.46875,downstairs
-0.625,-1.296875,-0.03125,-0.4375,-1.171875,-0.71875,upstairs
-0.171875,-1.234375,0.046875,-1.125,-0.578125,0.046875,upstairs
-0.640625,-1.21875,-0.09375,0.1875,-0.328125,-0.3125,upstairs
-1.03125,1.21875,-0.234375,-1.234375,-1.109375,-0.109375,jogging
-0.234375,-0.8125,0.015625,-0.953125,-0.15625,-0.109375,upstairs
-1.484375,0.90625,-0.640625,-0.6875,-1.078125,-0.015625,jogging
-0.78125,0.90625,0.015625,-0.5,0.25,-0.734375,jogging
-0.4375,-0.984375,-0.03125,-0.515625,-0.046875,-0.1875,upstairs
-2.125,0.359375,-0.359375,-0.703125,-0.03125,-0.1875,jogging
-0.3125,-0.90625,0.1875,-0.3125,-0.28125,-0.5,upstairs
-0.9375,0.8125,0.078125,-1.484375,1.203125,0.609375,jogging
-0.625,-1.296875,0.015625,0.140625,-0.453125,-0.171875,downstairs
-0.28125,-1.671875,0.109375,-1.109375,-0.546875,-0.046875,upstairs
-0.203125,0.671875,0.0,-0.484375,0.96875,0.421875,jogging
-0.515625,-0.828125,-0.1875,-2.15625,0.78125,0.15625,jogging
-0.53125,-0.875,0.296875,-0.8125,0.53125,0.21875,jogging
-0.25,-0.6875,0.03125,-0.859375,0.015625,-0.203125,downstairs
-0.125,-0.890625,0.125,-1.015625,-0.390625,0.015625,upstairs
-0.21875,-1.0,0.109375,-0.109375,-0.140625,-0.109375,upstairs
-2.359375,1.078125,0.25,0.171875,0.140625,0.140625,jogging
-1.25,0.828125,-0.0625,0.1875,0.046875,-0.765625,jogging
-1.203125,-0.296875,-0.0625,-0.84375,-0.390625,-0.328125,jogging
-0.5625,-1.03125,0.0625,-2.140625,0.0625,0.015625,jogging
-1.25,0.0,0.03125,-1.21875,-0.296875,-0.609375,jogging
-0.203125,-0.546875,0.125,-0.859375,-0.21875,0.015625,downstairs
-0.53125,-1.3125,0.03125,0.109375,0.0625,-0.484375,upstairs
-0.265625,-1.515625,0.078125,-1.0625,0.046875,-0.203125,downstairs
-0.15625,-1.5625,-0.15625,-0.84375,-0.984375,-0.375,downstairs
-0.6875,-1.21875,0.296875,-1.84375,-0.8125,-1.53125,downstairs
-0.015625,-1.609375,-0.015625,-1.5,-0.796875,0.046875,upstairs
-1.78125,1.671875,-0.59375,-1.21875,0.046875,0.0,jogging
-0.5,-1.265625,0.171875,-0.03125,0.328125,-0.8125,upstairs
-0.5,-1.046875,0.21875,-1.34375,-0.625,-1.140625,downstairs
-0.375,-1.390625,0.203125,-1.953125,-0.46875,-0.65625,upstairs
-0.21875,-1.59375,0.28125,-1.3125,-0.203125,-0.09375,downstairs
-0.15625,-1.03125,0.328125,-1.03125,0.578125,-0.15625,upstairs
-0.375,-0.984375,0.359375,-0.5,-0.28125,-0.171875,downstairs
-1.03125,1.21875,-0.171875,-0.6875,-1.234375,-0.484375,jogging
-0.390625,-1.375,-0.140625,-1.546875,-0.859375,-0.171875,upstairs
-0.640625,0.703125,0.0,-4.25,-0.3125,0.21875,jogging
-0.6875,1.0625,-0.015625,-3.765625,-0.875,0.84375,jogging
-0.203125,-1.265625,0.015625,-0.8125,0.53125,0.65625,upstairs
-0.171875,-0.890625,0.09375,-0.828125,-0.4375,0.078125,upstairs
-0.03125,-1.34375,-0.09375,-1.59375,0.296875,-0.21875,upstairs
-0.0625,-1.015625,0.015625,-1.40625,-0.625,-0.125,upstairs
-0.078125,-0.484375,0.125,-0.875,-0.5,-0.390625,downstairs
-0.21875,-1.171875,0.078125,-1.46875,-0.5,-0.234375,upstairs
-0.5625,0.890625,-0.15625,-5.890625,-1.484375,2.0,jogging
0.296875,-0.90625,-0.046875,-0.921875,-0.3125,-0.234375,upstairs
-0.21875,-0.921875,0.21875,-0.859375,0.046875,-0.03125,downstairs
-0.09375,-1.265625,-0.09375,-1.59375,-0.46875,-0.015625,upstairs
-0.890625,-1.59375,0.265625,-1.859375,0.015625,0.71875,upstairs
-1.890625,0.578125,0.078125,-0.703125,-0.703125,-0.28125,jogging
-0.078125,-1.265625,-0.125,-1.625,0.34375,-0.171875,upstairs
-0.546875,-1.5625,0.0625,-0.25,-1.0,1.1875,downstairs
-0.375,0.84375,-0.234375,-1.9375,-0.21875,-0.6875,jogging
-0.03125,-0.984375,0.0,-0.84375,-0.34375,-0.421875,downstairs
-1.59375,0.375,-0.171875,-0.90625,-0.59375,-0.203125,jogging
-0.53125,0.828125,-0.234375,-1.59375,-0.1875,-0.296875,jogging
-1.03125,1.34375,-0.453125,-1.140625,-0.125,0.078125,jogging
-0.28125,-0.8125,0.21875,-0.328125,0.078125,-0.125,upstairs
-0.171875,-1.28125,-0.03125,-1.390625,-0.25,0.125,upstairs
-0.953125,-0.375,0.0625,-1.734375,0.65625,-0.25,jogging
-0.296875,-0.96875,0.203125,-0.140625,0.03125,-0.34375,upstairs
-0.34375,-1.296875,0.0,-0.453125,0.4375,-0.34375,upstairs
-1.78125,1.421875,0.5625,0.25,0.828125,0.546875,jogging
-0.96875,-0.984375,0.421875,-0.375,-0.015625,0.421875,upstairs
-0.703125,-0.015625,-0.015625,-0.25,-1.0625,-0.53125,jogging
-2.5,0.734375,0.0625,-0.21875,0.140625,0.140625,jogging
-0.40625,-1.234375,-0.015625,0.171875,0.3125,-0.515625,upstairs
-0.296875,-1.140625,0.125,-0.140625,0.03125,-0.703125,upstairs
-0.234375,-0.84375,-0.125,-1.203125,-0.609375,-0.1875,downstairs
-0.203125,-1.125,0.046875,-0.734375,-0.859375,-0.0625,upstairs
-0.015625,-0.71875,0.3125,-0.609375,0.109375,-0.1875,downstairs
-0.765625,0.71875,-0.09375,-1.0625,-0.21875,-1.40625,jogging
-0.59375,0.78125,-0.03125,-4.171875,-0.03125,0.5,jogging
-0.140625,0.75,0.09375,0.53125,0.515625,0.546875,jogging
-0.359375,-1.140625,0.078125,0.359375,-0.3125,-0.296875,upstairs
-0.234375,-0.796875,0.171875,-0.328125,-0.125,-0.21875,upstairs
-0.5,-1.40625,0.3125,-0.21875,0.84375,-0.3125,upstairs
-0.59375,-0.859375,0.375,-0.96875,-0.078125,0.140625,jogging
-0.125,-0.671875,0.0,-0.875,-0.671875,-0.390625,downstairs
-0.15625,-0.765625,0.109375,-0.125,0.046875,-0.015625,upstairs
-0.296875,-0.640625,0.234375,-0.453125,-0.09375,-0.203125,downstairs
-0.1875,-0.40625,0.25,-1.078125,0.21875,-0.34375,downstairs
-0.09375,-0.921875,0.109375,-0.578125,0.375,-0.09375,upstairs
-0.84375,0.875,-0.015625,-0.890625,-0.140625,-1.421875,jogging
-0.421875,-0.78125,0.1875,-0.3125,-0.078125,-0.109375,upstairs
-0.15625,-0.90625,0.171875,-0.3125,0.078125,-0.296875,downstairs
-0.65625,0.875,-0.0625,-0.625,0.109375,-0.65625,jogging
-0.515625,0.90625,-0.015625,-0.859375,0.125,0.25,jogging
-0.3125,-1.171875,0.15625,-1.0625,-0.765625,-0.640625,downstairs
-0.265625,-0.78125,0.109375,-0.84375,0.0625,-0.25,downstairs
-0.90625,0.75,-0.28125,0.34375,-0.125,-0.515625,jogging
-0.640625,-0.625,0.15625,-2.25,0.96875,0.3125,jogging
-0.296875,-0.484375,0.328125,-1.890625,-0.046875,-0.65625,downstairs
-0.328125,-1.5625,0.140625,-1.359375,-1.484375,-0.203125,upstairs
-0.078125,-1.171875,0.125,-1.546875,0.109375,0.046875,upstairs
-0.5625,-0.6875,-0.40625,-0.296875,-0.78125,-0.390625,jogging
-0.53125,-0.71875,0.265625,-0.140625,-0.21875,-0.140625,upstairs
-0.234375,-0.734375,0.109375,-0.359375,-0.21875,-0.421875,upstairs
-0.296875,-0.6875,0.234375,-0.265625,0.015625,-0.140625,downstairs
-0.84375,-0.859375,0.125,-0.390625,-0.203125,-0.078125,jogging
